date,heading,article_content,sentiment,score
2017-02-01 16:20:00+00:00,,"Lawmakers will vote on whether to allow the bill to move forward
Some Labour MPs have said they will not back the bill

            British Prime Minister Theresa May has confirmed that her government’s detailed plan for leaving the European Union will be published on Thursday.
    

            The so called “
” will for the first time formally lay out the government’s plan to withdraw from the bloc, including on the question of the status of EU nationals living in Britain. 
    

            May made the commitment during Prime Minister’s Questions in the House of Commons on Wednesday.
    

            Lawmakers were due to vote later Wednesday on a separate bill to trigger negotiations on the UK’s withdrawal from the European Union, following two days of debate.
    

            They are expected to approve the EU (Notification on Withdrawal) Bill, sending it on to the next stage in the parliamentary process.
    

            The real battle is expected next week, according to Britain’s Press Association news agency, when the bill returns to the House of Commons for detailed scrutiny in the committee stage. Opposition parties will then try to push through a series of amendments.
    

            May wants to trigger Article 50 of the EU Treaty – and so start two years of negotiations to leave the 27-nation economic and political grouping – by the end of March.
    

            Her government was forced to bring legislation to Parliament after the 
it could not trigger Article 50 without the permission of lawmakers.
    

            As a second day of debate on the bill got under way Wednesday, former Labour Party leader Ed Miliband said he would support the measure but outlined major concerns over Brexit’s impact on Britain’s future global relationships – particularly with the United States.
    

            “I can go along with the Prime Minister that ‘Brexit means Brexit,’” he said. “But I cannot go along with the idea that Brexit means Trump. And nor do I believe that is inevitable, and nor do I believe that is what the British people want either.”
    

            Despite Brexit, Britain must continue to cooperate with its European allies on key issues such as defense, foreign policy and climate change, he said, and stand with them to defend common values such as human rights and the rule of law.
    

            Former Chancellor of the Exchequer George Osborne, who was a vocal supporter of Britain remaining in the European Union, said he would nonetheless vote in favor of the bill to respect the democratic will of the people.
    

            He warned that the Brexit negotiations were likely to be “rather bitter,” and that the EU would seek large sums of money from Britain for projects undertaken while it was still a member.
    

            “The negotiation will be a tradeoff, as all divorces are, between access and money,” Osborne said.
    

            Alex Salmond, international affairs spokesman for the Scottish National Party, highlighted Scotland’s desire to remain part of the single market.
    

            He warned that if the government pursues a “hard Tory Brexit, or full English Brexit as we are calling it in Scotland,” and fails to take account of Scottish interests, then May could face the prospect of another Scottish independence referendum.
    

            “If she is determined to throw down that gauntlet, then she can be absolutely sure that Nicola Sturgeon as First Minister (of Scotland) will pick it up,” he said.
    

            Opening the debate on bill Tuesday, David Davis, Secretary of State for Exiting the EU, told parliamentarians they could not block the process.
    

      
      

      

    

            The decision to leave the trade bloc is “a point of return already passed,” he said. “At the core of this Bill lies a very simple question – do we trust the people or not?”
    

            May echoed his words during Prime Minister’s Questions on Wednesday.
    

            “This House has a very simple decision to take,” she said. “We gave the right of judgment on this issue to the British people. They made their choice, they want to leave the EU. The question every member must ask themselves as they go through the lobbies tonight is, ‘do they trust the people?’”
    

            Opposition leader Jeremy Corbyn has ordered Labour MPs not to attempt to delay the process by voting against the government on Article 50. 
    

            However, at least 22 of his MPs are expected to defy him and support “a wrecking amendment” filed by the Scottish National Party. The amendment would block the bill’s progress on the grounds that the Government has failed to provide for consultation with devolved administrations and has not assured MPs of a meaningful vote at the end of the negotiation process, PA reported. It is highly unlikely to pass when the bill is put to a vote Wednesday evening.  
    

      
      

      

    

            “We can at least stand up to be counted,”
Welsh Labour MP Owen Smith told CNN on Tuesday
 
    

            Many Conservative lawmakers are also against Brexit but are unlikely to support the amendment, saving their ammunition for when Brexit negotiations begin, Smith said. 
    

            The House of Lords, the UK’s upper house, will also need to approve the Article 50 legislation before it can become law.
    

            Britain voted in a referendum last June by a margin of 52 percent to 48 percent to leave the EU.
    

            However, in both the main parliamentary parties – the Conservatives and Labour – opinion is split over the wisdom of Brexit, with only the small Liberal Democrat party and the Scottish National Party united in their stance to stay in.
    

            Not only will the UK need to negotiate the exit from Europe, but also new trade deals with all its trading partners.
    

  Journalist Hilary Clarke contributed to this report.
",NEGATIVE,2.744878053665161
2016-03-22 16:09:00+00:00,,"
            Three explosions in Brussels, Belgium, on Tuesday killed at least 30 people and wounded hundreds more. The attacks occurred at the Brussels Airport and a subway station.
    

            There are several ways you can check on the safety of loved ones in Brussels:
    

            
 set up 
 that allows people to search for family and friends in Brussels and also for those in Brussels to check in if they’re OK.
    

            
established a phone number that people outside of Belgium may call for information: +3278151771.
    

            To check on loved ones at the 
, call (0032) (0)2/753 73 00.
    

            Facebook activated its 
, which allows people in Brussels to check in on the social media website and let people know they are alive and well.
    

            The CNN Impact Your World team will continue to update this story.
    ",POSITIVE,1.7848695516586304
2021-11-24 08:41:00+00:00,,"
            The Women’s Tennis Association (WTA) has become the world’s “most effective” 
 organization over its leadership on the 
case and willingness to lose money to stand by its principles, said Kelley Eckels Currie, former U.S. Ambassador-at-Large for Global Women’s Issues.
    

            The whereabouts of 
 a former tennis doubles world number one, became a matter of international concern for nearly three weeks after she posted a message on social media alleging that a former top Chinese government official had sexually assaulted her. She re-appeared over the weekend in Beijing.
    

            The 
 the main organizational body for women’s tennis internationally, has called for a transparent investigation and assurances about Peng’s safety and well-being, and has threatened to pull out of tournaments in 
over the matter.
    

            “If you had told me a week-and-a-half ago that the Women’s Tennis Association was going to be the most effective and bravest human rights organization in the world I would have thought you were bananas but here we are,” Currie told Reuters in an interview on Tuesday.
    

            “The WTA is essentially putting more than a billion dollars on the line over the life of a single member of the Women’s Tennis Association.”
    

            In 25 years of working in human rights, she had never seen any group “actually put something on the line like this for human rights,” said Currie, the former U.S. Representative at the United Nations Commission on the Status of Women, nominated by then-President Donald Trump.
    

            On Sunday, Peng held a video call with International Olympic Committee (IOC) president Thomas Bach, but the WTA has said this did not address or alleviate its concerns about her wellbeing.
    

            The United States, France, Britain and prominent tennis players have all expressed concerns over Peng, a former Olympian.
    

            It comes as Beijing is preparing to host the Winter Olympics next February. Global rights groups and others have called for a boycott of the Games over China’s human rights record.
    

            “The tennis season goes all year,” said Currie. “As long as players continue to express concern for her and this continues to be an issue with the WTA and they continue to raise her case, it will continue to remain in some kind of spotlight.
    

            “It will be an issue at the Olympics and before that the Australian Open, and then Roland Garros and Wimbledon. Every time tennis does something and has an audience she will be there.”
    ",NEGATIVE,2.0472428798675537
2013-06-06 17:58:00+00:00,,"Mercedes and Formula One tire supplier Pirelli called to face FIA Tribunal over tire test
The use of a 2013 Mercedes car and drivers to test tires may breach FIA rules
Ferrari face no further action over their private tire test for Pirelli using a 2011 car
Mercedes face a fine or ban, including exclusion from the championship

            Just 10 days after the celebrations of 
, Mercedes is facing the possibility of sanctions after being called to the International Tribunal of Formula One’s governing body.
    

            The German team and the sport’s tire supplier Pirelli have been summoned to explain an alleged 
to the FIA’s disciplinary body.
    

            The tribunal has the power to impose fines and bans, including exclusion from the F1 world championship.
    

            The FIA began an investigation after rival teams Red Bull and Ferrari lodged an official protest on the morning of the Monaco race after discovering Mercedes had helped Pirelli carry out a three-day development test in Spain, which was reported by the stewards.
    

            “The conditions of this testing may constitute a breach of the applicable FIA rules,” the governing body said in a statement.
    

      
      

      

    

      
      

      

    

      
      

      

    

            In-season testing has been banned in F1 since 2009 but Pirelli has an agreement that says it can run 1,000 kilometers of testing with any marque during the season – as long as every team is offered that opportunity.
    

            After gathering evidence from the Italian tire manufacturer, Mercedes and the other 10 teams, the FIA has decided that Mercedes has a case to answer – though a date has not yet been set for the hearing before a 12-man panel.
    

            Mercedes’ rivals objected because it used race drivers Lewis Hamilton and Nico Rosberg to carry out the test in the team’s 2013 car – and it is primarily for these reasons the sport’s governing body is bringing the case before its tribunal.
    

            The rival teams have accused Mercedes of gaining a significant competitive advantage from the test and of conducting it in secret two days after the Spanish Grand Prix, where both Rosberg and Hamilton suffered tire problems despite the German having started in pole position for the second successive race.
    

            

    

            Mercedes has struggled all season with tire degradation despite being quick in qualifying.
    

            Rosberg took the team’s first grand prix win of the season at the Monaco Grand Prix, held on a slower, street circuit that is not as harsh on tires.
    

            Mercedes released a statement in response to the news that read: “We welcome the opportunity to explain the full facts of the Pirelli test  in an open and transparent manner at the International Tribunal.
    

            “Sporting integrity is of primary importance to Mercedes-Benz and we have the utmost confidence in the due process of the FIA.”
    

            Pirelli tried to assuage the situation by issuing a statement, prior to the FIA’s summons to its International Tribunal, explaining the controversial tire test.
    

            “The use of the car utilized by Mercedes, in particular, was the result of direct communication between FIA and the team itself,” the statement read.
    

            “Pirelli did not ask in any way that a 2013 car be used: not of Mercedes nor FIA nor the teams which, during the year, were offered the opportunity of participating in tests for the development of tires for 2014. 
    

            “Pirelli, in development testing with teams carried out in 2013, has not favored any teams and, as always, acted professionally, with transparency and in absolute good faith.”
    

            Pirelli’s contract to supply tires to F1 runs out at the end of the season. The company had been close to securing a new three-year deal, but a new contract could now be in jeopardy.
    

            In light of this, Pirelli stressed that the recent tire testing had focused on developing tires for 2014 when significant rule changes governing engines will be introduced.
    

            

    

            Ferrari was also asked to explain a tire test carried out at the Italian team’s private Fiorano test track in April.
    

            It used a 2011 car during this test and, for this reason, the FIA concluded the team – which used to be managed by FIA president Jean Todt – had no case to answer.
    

            The governing body explained that “a 2011 car is not deemed to contravene the applicable FIA rules.”
    

            The topic of tires has dominated the 2013 F1 season with many teams, including world champions Red Bull, criticizing the current specification of rubber and the number of pit stops seen during the races.
    

            Pirelli is trialling a new “medium” compound tire at this weekend’s Canadian Grand Prix in Montreal, which it then plans to introduce as the race tire for the rest of this season.
    

            It is hoped the new tire will be safer and not split into layers, as has been seen on four occasions this season.
    

            While Pirelli hopes to solve one problem on track, it will be left to a tribunal in Paris to rule on the tire controversy that has split the F1 community.
    ",POSITIVE,0.3957139849662781
2012-11-23 15:34:00+00:00,,"Rory McIlroy and Luke Donald lead the way after second day in Dubai
Scotland's 189th ranked Marc Warren also level with leaders on 11-under
Sergio Garcia equals course record of 64 following round of eight-under
South African duo Louis Oosthuizen and Branden Grace a shot off the lead

            Rory McIlroy and Luke Donald look set to fight it out for the $8million prize at the World Tour Championship after finishing level at the top of the leaderboard Friday.
    

            The pair, who are joined on 11-under by Scotland’s world No.189 Marc Warren, are in pole position after another impressive day on the Earth course.
    

            World no.1 McIlroy, who revealed that he had been suffering with the extreme heat, looked in top form with tennis ace girlfriend Caroline Wozniacki smiling on from the gallery.
    

            

    

              “I didn’t feel great last night, but I felt much better this morning and felt nearly 100 % on the golf course,” McIlroy told reporters.
    

      
      

      

    

      
      

      

    

      
      

      

    

               “I guess it’s just us Irish and the skin just not used to this sort of sun.  That’s my excuse anyway.
    

               “I played well. I continued to drive the ball really well and gave myself plenty of opportunities. It was a solid round and obviously, puts me in a good position going into the weekend.
    

               “I am as motivated as I have been the whole year and I am not going to let it drop just for this week.”
    

            

    

            It was another successful day for Englishman Donald, who hit a bogey-free round of 68 with two birdies on either half of the course.
    

             “I haven’t dropped a shot in 36 holes, so that feels really good,” he said.
    

            “But it  wasn’t quite as good on the greens today…I had some opportunities on a few  holes that I just misread.”
    

            While the world’s top two have dominated, the emergence of Warren has come of something of a surprise, not least to the man himself.
    

               “It was nice to be the Scot in that pack with the Englishman and the  Northern Irishman,” said Warren, who is ranked 55th in the Race to Dubai.
    

               “It’s great to be in contention with guys like that. I just looked at the  leaderboard and kind of enjoyed it really. 
    

            “At the same time, I am just trying to stay patient and keep doing what I am doing. I am really looking forward to the weekend.”
    

            While the top three stole the headlines, it was Spain’s Sergio Garcia who carded the round of the day after equalling the course record of eight-under 64.
    

            Elsewhere, South African pair Louis Oosthuizen (67) and Branden Grace (65) sit a shot off the lead with Masters champion Charl Schwartzel (67) and Scotsman Richie Ramsay (68) tied for sixth at nine-under par.
    ",POSITIVE,3.6160497665405273
2016-05-12 17:52:00+00:00,,"16 people were killed in the suicide bombing in the Maelbeek metro station
16 were killed at the airport in twin bombings an hour earlier

            An order to close the Brussels metro ahead of the deadly March terror attacks on the network failed to reach relevant authorities, in part because an email from Belgian federal police was sent to the wrong address, a parliamentary commission has heard.
    

            The commission, established to investigate the March 22 bombings and whether they could have been prevented, heard this week that the senior police official in charge of Brussels’ metro networks first learned more than an hour before the deadly bombing at Maelbeek metro station that the explosions at the city’s airport were a terror attack.
    

      
      

      

    

            At 8:03 a.m. local time – five minutes after the twin blasts at Brussels’ Zavantem airport that killed 16 – Jo Decuyper, chief of railway police for the Brussels region, was informed by military sources at the airport that the blasts were suicide bombings, the commission heard.
    

            A third attacker struck the Maelbeek metro station in central Brussels at 9:11 a.m., killing 16 others.
    

            ISIS claimed responsibility for the attacks. 
    

            

    

            The commission heard that a federal alert was issued by Belgium’s Federal Crisis Center at 8:50 a.m., including an order to close the metro and the main railway stations in Brussels – but it never reached the relevant authorities. 
    

      
      

      

    

            Seventeen minutes later, at 9:07 a.m., federal police sent Decuyper an email ordering the closure of the Brussels metro network until noon, the commission heard.
    

            But, Decuyper told the commission, it was sent to his personal email address, and he did not see the message until after the attacks.
    

            Even if he had seen the message, it would have made no difference, as “at least 30 minutes” were needed to evacuate the metro network, he told the commission.
    

            It was only after the explosion at 9:11 a.m. that the station was closed and the network evacuated.
    

            Maelbeek station 
.
    

            

    

            Investigators say the 
 that 
, and the Brussels suicide bombings.
    

      
      

      

    

            The Belgian prosecutor said last month that the network 
 but changed its target when French investigators appeared to be closing in on those responsible for the Paris attacks.
    

            The Brussels bombings took place four days after the 
, a key suspect in the Paris attacks. 
    

            The Belgian-born French citizen is 
 of participation in terrorist murder, and taking part in the activities of a terrorist organization.
    

            
 in connection with both the Brussels and Paris attacks, with a Belgian prosecutor calling him “omnipresent” during the planning of both plots.
    

            Mohamed Abrini, a Belgian-Moroccan 
, has also been linked to both attacks.
    ",NEGATIVE,3.824465036392212
2015-09-24 00:59:00+00:00,,"NEW: EU president says 1 billion Euros will be spent to help Syrian migrants, refugees
European Union heads of government gather for a critical meeting on a quota plan
European Union interior ministers voted in favor of the plan Tuesday

            Predicting that “the greatest tide of refugees and migrants is yet to come,” the President of the European Union on Wednesday night announced an increase in financial aid to help nations deal with Syrian refugees and migrants.
    

            One billion euros will be offered in cooperation with the programs operated by the U.N. High Commission on Refugees and the World Food Program, 
 on the refugee crisis. 
    

            Tusk said the summit of EU presidents and prime ministers was needed to quell fighting over a quota system on migrants and refugees.
    

            “There are 8 million displaced people in Syria, while about 4 million have fled to Syria’s neighbors,” Tusk said. “Recently I visited refugee camps in Turkey and Jordan, and I heard only one message: we are determined to get to Europe. It is clear that the greatest tide of refugees and migrants is yet to come.”
    

            EU officials are struggling to come up with a coherent response to the crisis – the largest migration the continent has seen since the end of 
. 
    

      
      

      

    

            Conflicts in the Middle East that have forced millions to flee their homes will not end “anytime soon,” Tusk said earlier in the day, and Europe needs to regain control of its external borders.
    

            “Today, we must prepare a concrete plan, which must finally appear in place of the arguments and the chaos we have witnessed in the last weeks. This plan must be our common plan. Nobody will be outvoted,” he said.
    

            According to news release issued Wednesday by the European Commission, major issues to be considered include more support teams for hotspots where high numbers of migrants cause problems and establishing a long-term resettlement system.
    

            EU interior ministers voted Tuesday
 to relocate 120,000 asylum seekers in Europe.
    

      
      

      

    

            But the plan would seem to fall short of what is needed. More than 488,400 migrants have come to Europe by sea so far this year, double the number that arrived during all of 2014, according to the
The organization says 
.
    

            At least 8,750 new migrants entered Croatia in a single day this week, according to a statement released Wednesday by the country’s Interior Ministry. 
    

            That number, reported to have entered the Balkan country Tuesday, brings the total number of migrants having entered Croatia to 44,000, the ministry said, without specifying the time period involved.
    

            Individual European countries have begun taking their own measures to tackle the migrant influx.
    

            The Slovakian government announced Wednesday it was suing the European Union over 

    

      
      

      

    

            Although it was approved Tuesday by a majority of ministers meeting in Brussels, four countries – Hungary, Slovakia, Romania and the Czech Republic – strongly opposed the decision. 
    

            Slovakian Prime Minister Robert Fico said that the Council of the European Union had “overpowered the opposing opinion” with a majority vote and that a decision at that level required a unanimous vote. 
    

            “The quota system is irrational, and in our opinion will end up in disgrace,” he said in a statement. He said Slovakia would not accept the decision and was “launching a lawsuit.”
    

            Meantime, the Hungarian parliament passed a law Monday giving the army new powers to tackle the migrant crisis.
    

            “Under the new law, soldiers will have the authority to detain people, search clothing, baggage or cars, perform traffic checks or apply coercion if necessary,” the  Hungarian government’s International Communications Office said. 
    

            Underscoring the lack of cohesion,
saying that it had adopted 40 infringement decisions against some member states for “failing to fully implement legislation making up the Common European Asylum System.” 
    

            “(T)oday’s 40 infringement proceedings are meant to ensure that Member States actually implement and apply what they had previously agreed to do – and agreed to do rapidly and fully.  Our Common European Asylum System can only function if everyone plays by the rules,” commission First Vice President Frans Timmermans said.
    

            The commission said it had also sent a second “Letter of Formal Notice” – the first step of an infringement procedure that can lead to the European Court of Justice – to Greece over “serious deficiencies in the Greek asylum system.”
    

            “The European Commission still has serious concerns about the availability of adequate reception conditions for asylum applicants and the situation of unaccompanied minor asylum applicants,” it said.
    

            

    

  Journalist Ossama Elshamy contributed to this report.
",NEGATIVE,2.8419606685638428
2013-01-29 18:06:00+00:00,,"Kimi Raikkonen says he can win the world champions with Lotus
The Finn was crowned drivers' champion with Ferrari in 2007
Raikkonen finished 2012 in third position, behind Sebastian Vettel and Fernando Alonso
His current deal with Lotus expires at the end of the season

            Never let it be said that Formula One driver Kimi Raikkonen is lacking in confidence.
    

            Although he managed to finish third last season, the Finn was still a whopping 74 points behind world champion Sebastian Vettel, but former world champion Raikkonen remains confident that Lotus can challenge the sport’s elite in the coming season.
    

            “It’s clear from working with them that they are racers, and you can see in their history that they’ve won championships,” the 33-year-old driver, who won the drivers’ championship with Ferrari in 2007, told Lotus’ official website as the team became the first to unveil its new 2013 car this week.
    

            The Finn made his return to F1 in 2012 after a two-year absence and propelled his Lotus car towards the front of the grid, grabbing a win at the Abu Dhabi Grand Prix on his way to finishing third in the drivers’ championship.
    

            

    

            “Nothing I saw last year made me think that another championship was impossible in the future,” added Raikkonen. “Of course, there is some pretty tough competition out there and everyone wants to win. 
    

            “The team have beaten everyone before and there’s nothing to say they can’t do it again.”
    

            Many observers were surprised to see Raikkonen, who spent time racing in NASCAR and the World Rally Championship during his two-year absence, return to F1 and enjoy immediate success despite being a veteran of 19 previous grands prix wins.
    

            

    

            But Raikkonen never lost doubt in his own ability as a driver.
    

            “I knew I could still perform well in Formula 1 given the right opportunity,” the Finn continued. “It was only other people who had doubts.
    

            “There will be a new car which we’ll want to develop and get working at its best. There are always changes in the sport; some small, some big. Generally everything’s pretty similar, and the feeling of racing on track is pretty familiar.”
    

            Raikkonen is entering the final year of his contract with the British-based team, but he is yet to sit down and discuss his future.
    

            “I’m not really thinking beyond this season at the moment, but I’m sure there will be talk before the end of the year,” said Raikkonen, who will turn 34 in October. 
    

            “I enjoyed my comeback to Formula One last year and there’s no reason to say I shouldn’t enjoy the 2013 season too. I know there will be big changes to the cars and regulations for 2014, so who’s to say that won’t be exciting.”
    

            Raikkonen and his teammate Romain Grosjean will both be on the track for the season-opening Australian Grand Prix on March 17. 
    ",POSITIVE,2.599665403366089
,,,,
2013-06-25 13:46:00+00:00,,"NEW: Prince Charles is ""thrilled"" by the prospect of becoming a grandfather
Catherine is escorted from the hospital by her husband, Britain's Prince William
She will now undertake a period of rest, a palace spokesman said
Their child will be next in line to the British throne after William

            Looking slightly wan but smiling, 
, left a hospital Thursday morning, three days after being 
.
    

            She emerged from the hospital accompanied by her husband, Prince William, and carrying a bouquet of yellow roses, and was driven away by a waiting car.
    

            A St. James’s Palace spokesman said: “The Duchess of Cambridge has been discharged from the King Edward VII Hospital and will now head to Kensington Palace for a period of rest.‬‪
    

            “Their Royal Highnesses would like to thank the staff at the hospital for the care and treatment the Duchess has received.”
    

            On her way out, Catherine acknowledged the crowd of reporters who have been camped outside the hospital since she was admitted Monday with hyperemesis gravidarum, a condition that involves nausea and vomiting more severe than the typical morning sickness many women suffer during early pregnancy.
    

            Her hospitalization prompted the early announcement of her pregnancy.
    

      
      

      

    

      
      

      

    

      
      

      

    

            

    

            In his first public comments since then, Prince Charles, the heir to the British throne, said he was “thrilled” by the news.
    

            “It’s a very nice thought to become a grandfather in my old age, if I can say so,” he told reporters in London. “I’m very glad my daughter-in-law is getting better.  Thank goodness!”
    

            He also made a humorous reference to a story that dominated the UK headlines Wednesday, involving two Australian DJs who made a prank call to the hospital in which they impersonated Queen Elizabeth II and Prince Charles.
    

            “How do you know I’m not a radio station?” the prince joked.
    

            The hospital said it deeply 
had been transferred to a ward in the early hours of Tuesday morning and a short conversation was held with one of the nursing staff.
    

            The conversation included some general details of the duchess’s condition and care, according to audio posted online by the DJs’ Sydney-based radio station, 2Day FM. 
    

            2Day FM apologized Wednesday for a prank it said was “done with light-hearted intentions.”
    

            The duchess is not yet 12 weeks pregnant, Clarence House told CNN on Monday, so the palace is not announcing a due date for the child. Confirmation of the pregnancy followed months of speculation among royalty-watchers.
    

            William and Catherine’s child will be next in line to the British throne after William, regardless of whether it is a boy or a girl.
    

            Planned changes to the law of succession that end the tradition of a boy taking precedence over an elder sister are already de facto in effect, the British Cabinet Office said.
    

            William and Catherine were married at Westminster Abbey on April 29, 2011, in London’s biggest royal wedding in three decades.
    

            Their baby would be the first grandchild of Prince Charles and the late Diana, Princess of Wales.
    

  CNN’s Max Foster contributed to this report.
",POSITIVE,1.4281213283538818
2022-05-29 13:15:00+00:00,,"
            Liverpool Football Club has requested a formal investigation into the ugly scenes that marred the Champions League final in Paris on Saturday. 
    

            The game, 
, was delayed by over 35 minutes after Liverpool fans struggled to enter the stadium despite many arriving hours before kickoff. 
    

            Tear gas was used by French police as supporters were held in tightly packed areas around the Stade de France, causing safety fears to spread among those who were there. 
    

            “We are hugely disappointed at the stadium entry issues and breakdown of the security perimeter that Liverpool fans faced this evening at Stade de France,” Liverpool said in a 
.
    

      
      

      

    

            “This is the greatest match in European football and supporters should not have to experience the scenes we have witnessed tonight.
    

            “We have officially requested a formal investigation into the causes of these unacceptable issues.”
    

            European football’s governing body, UEFA, said the issue was caused by people without valid tickets trying to enter the stadium and that tear gas was used to maintain control. 
    

            “In the lead-up to the game, the turnstiles at the Liverpool end became blocked by thousands fans who had purchased fake tickets which did not work in the turnstiles,” UEFA said in a 
. 
    

            “This created a build-up of fans trying to get in.  As a result, the kick off was delayed by 35 minutes to allow as many fans as possible with genuine tickets to gain access.
    

            “As numbers outside the stadium continued to build up after kick off, the police dispersed them with tear gas and forced them away from the stadium.
    

            “UEFA is sympathetic to those affected by these events and will further review these matters urgently together with the French police and authorities, and with the French Football Federation.”
    

            Photos showed fans crammed into fenced areas after a bottleneck formed around a particularly tight entry point at the Liverpool end. 
    

            Many fans with tickets say they were held back from entering the stadium in dangerously crowded areas and that communication from security was poor. 
    

            “People without tickets forced the barriers and tried to get inside the stadium to watch the match,” a spokesperson for the Paris Police Prefecture told CNN. “These attempts created crowd movements.”
    

            As confusion spread ahead of kickoff, videos emerged on social media of people – with no clear affiliation to a team – scaling fences around the stadium and running into the ground.
    

            The match eventually started but there were many empty seats at the Liverpool end of the stadium.  
    

            Merseyside Police, who attended the game in an observatory and advisory capacity, said “the vast majority of fans behaved in an exemplary manner, arriving at turnstiles early and queuing as directed.”
    

            “Their observations will be passed on to the relevant authorities as part of the debrief for the game,” Assistant Chief Constable Chris Green said in a 
. 
    

            “We know that people would have witnessed a lot of distressing scenes last night and we wish everyone returning home from Paris a safe journey. 
    

            “Our focus today will be supporting Liverpool city council with the policing of the homecoming parade.”
    

            After the match, Liverpool manager Jurgen Klopp says the team was aware of the pre-match incidents and that their families were impacted. 
    

            “I couldn’t speak to my family yet, but I know the families had real struggles to get into the stadium,” he said.
    

            “I heard a few things that were not good, it was obviously pretty tricky out there but I don’t know more about it.”
    

            
, UK Minister for Sport, Tourism and Civil Society, tweeted that he was concerned by “the upsetting scenes” around the stadium and said his department will “be working with the appropriate authorities to find out what happened and why.” 
    ",NEGATIVE,3.418480634689331
